id;preco
297502384825462058870825265698631506218;148393.06924908358
20484051710416552458362127419414396483;101376.80922658322
253948032676146630057917662989603693686;166847.42090600892
98200588353689152620727029014419954738;128699.63297651644
14122791477208854429014550356804400039;101791.81881408156
208598248089930680140265319653144824605;120875.99036447196
298475622302531653739931464689317637382;109407.61712181965
2588788666534418410890966725724910669;159518.1706438963
9712628666051113562075298365964280298;116156.82818744815
42967026650221222538416328816510604054;156456.3197772259
331810071519527017054662796283672827753;148005.5386643289
285315356430762147444442091168700561658;116736.7297645863
147573383959504740059941130006954501777;169495.0654477956
173651776695050274824006374512756309389;106846.74396622092
22835259108646484176565108425554436078;137061.17719981918
163335522228145786871413464789921268309;81754.74005442466
79580864837697488703994857109875663787;150716.8831283802
18093722071694246612028534734330405579;57208.92177464365
163127155367196180506199396832607404204;192232.9854098
82699271274473815957784110120006001949;34860.43208851769
119898092235710363179284535290646251139;122293.90558157081
68120108316829053172179957063351984376;222837.22398527522
54499599180823728159929121859469171058;164350.66459967173
63151179630102261748377560506608730501;147145.5699712291
145333654310498724413243546511454058666;187021.95720335667
336202983245746974226373123199424097932;163029.64151075706
80276587309374821603900109141230287582;53409.92168986733
211510309891117464265129987388111667353;167085.98701100194
78028571701435535429546616699600331359;230114.77281831458
113813549074392740531940720784724859923;86935.90330460483
4297685766429111946834915150390189282;170423.21622527728
23624265453284569334580840870468227772;39160.670475653526
40400071986899913450748881177856040087;112812.06324796518
90589443095105813267320082593691880299;40985.8138803536
64930320159540942897278013024377003786;171423.7202757848
319957631812806416896645654922579978210;162130.89279580524
185473026310374331228749448739740100876;184389.3866086185
198280088122233304964566473128626674145;153315.43074304686
291324486703807995327553620926461671907;327778.7828041868
252398412139115738462469940945037485073;172905.77018598103
161513792123050520899783414867921277743;102560.0839901682
133941859718052376156303456844748611253;87852.7728390067
236698763821887412316107271979375660314;174362.90040569
220897024275644074828713990540418001480;67414.86992875101
125219498777135759021804991213472079499;110132.85232472407
225236262665838913695842569911381819725;87735.28464225691
102867026959240407948863384849717666215;243296.40651502472
334671611250424983149953582105157578426;172805.47811501272
202238857962075377193838528819386294360;101627.94013207943
294826381461538815116698354410337718266;126285.16750881058
134053582412896256417478477747987287732;61847.95132219635
69566145365553240194649203258354537667;183664.21497413385
150522366131828823598206712951808461386;112678.84843665124
72250783403620887886049259732989465968;142489.15462277026
149743770509507373061143632577402033728;68593.803243957
96337196940644833794308798210198091549;210836.4977699945
101203276212024016119653519236468639800;128758.88842717392
31248253943168014374462287394366437933;171375.97232754706
23539713890923689632095795947345883697;129801.93723558701
119322438176104956226268695372268675189;87878.95025399531
160148422500349597297641255927779145208;161860.19959638943
175024054306603048190034460949283367640;88338.94987708186
261523753462729151781825862367880716795;147009.80657000162
128976127984583243513716114394905806987;115852.54067554379
233048716786272920943060104472101528648;129601.59967882499
174511354619462076066154910610110813789;163406.9983851528
226725547755504887141429761436521674936;147832.48868636566
37652492323093015957225863667113657025;99329.04809017877
208214939247030690269364941652277831787;177758.80962539572
241049905561862937130737499035170116056;134053.84547211073
309355085650997328553497310476053555098;170208.12948626297
210728588879522143994459928496984844980;245014.20625283898
251083960652402088314844346716818748512;123559.51852560003
32588674554020939958007130552937642615;81188.58585328015
186179222591093597850855476680900540010;106611.23073583566
27856973194359145454264272031826593500;107300.08134515298
329445361760243842983634726634422777697;108518.01776548289
60285670268150123009417941193032412545;102276.04623991012
239904779609265423768652807122712092991;169926.46444728333
231650690900163478605841528958264128339;120883.64472858813
321482777312909765714981366332440515385;115304.63600333786
90621921514849077206690405468877758127;137906.05983436044
276639800720598623152441995708769505799;134218.9664880782
35599638399921433618138546235782154856;124902.34052369592
272428218641207652787244740019919302305;117714.13977795858
13827434808544997620760470011697996468;104522.70868719222
279109446575198515639225706796741027578;124012.01620958165
321479234739908702289078207762751987253;175801.20408769295
174226979497698774600206385080890750393;102749.0464162847
182865986909959534261193617972188889622;88509.77247803991
172437796940895194616424248937567297033;165884.58245805147
282030584629451581278202376721710140253;125985.38557607164
82428450005224601160890646842224934962;144243.55398837096
61024120410364780648670176969791841597;65957.39127672714
96433814024280757107003356846278915942;241347.3660403793
31246285850180460465016063464660475349;173668.69049567
245585367744756540172202614617202064353;104431.52433520916
237394978259990110809417167930788706709;96392.61213978888
334096094956643999902665108397890687915;294559.38257136993
306266746511331768733272013281118295466;182251.21649407022
251860337105667763925066449012204406156;46065.48238505158
251653768642785546864541895217336209511;260646.8239767148
291620155159733413978494988074847918877;185584.02071005703
327080493597510383304380083829027279620;113055.80995359298
244422386314672151923814279993057016197;122325.71649102302
170462664291315293128991148401721771893;129710.96513222842
257989218701519970657409064642825336761;88347.32532235674
331374419574041081900320833387314971312;112106.93526352715
23073044984134910223233700611528674857;71913.68660658733
42997397897279951237916754310773533848;137658.54830975403
63298095955990174110679892898906751162;129046.74944958364
297497593148569665484188355438474127610;101060.46100037034
303445302866133442197370745635093694607;66410.52860341167
322861063233554373348361057314083231866;63805.941318165955
48527108152221097263004277032742101901;231077.41747132878
75117505424078084191042295334377867157;131286.93970614183
116018537774967638136657499654347725670;200117.28008658814
135383065058255621626762415910044371310;325799.1869642093
47574077580288490919190048199821943843;174098.41222797814
6459793829982592475621262167303176441;192720.0026498005
95106860532472896539899332617165990206;90036.55374465408
28782640768709979411527357307827215206;126151.96594298039
262977950922453685910476157547202117178;168856.69169102437
174071088075748030245400208914439434569;123650.8761664275
124671737261089704157954636996271464368;191180.01530954172
269337118762467309308463785279520896705;170515.57202636567
209259198101109684380882037267825895191;97653.4108339998
139370578642362418059309898482433877864;112089.08461378589
28994136543280939635253308565413799637;148798.04023825028
293258297621810430619050641692062405291;124776.47616335038
272381528732508241840132189183229013633;346050.10695987736
307874037903053987384098599658954960403;133176.95791709
114021850146525252940099530982196156899;149751.30540526062
85435999546019100641741099476461592814;147114.06712148187
103119620189893041936528088174707335721;285436.56835430925
314561543389180668998532834943265131600;159152.78331440085
239141765600935393217628201889053036054;87452.8857179705
76697964033457283201307050020873621097;162632.13436566328
264305253634443490177586368628574983127;80076.63925643233
131551992554677248780326195041999521641;111232.91737311853
198837458199740351146789848033075668948;123379.68578204021
159709089640309121793209096188059608454;84538.18472078274
240435520661011051559441709781667984799;143847.7203667552
23716439816665350271030334842843532806;81014.68446233637
297198590332052235629209184892465938488;80786.95756479952
197440825275921787996050910581003183399;111345.03404393753
180745679040798042111497260945986779480;189243.92731456182
119990119986468488812276117215201680242;181559.95826830957
6945802264217055818092053196773826385;100711.5371509859
63104735371462773681687091469410802663;189442.44009081618
268014220097092881785502328357683444201;121726.54407667847
8201931349127617775359419030543521126;87598.82175637443
293424115049060887892633269783012383044;138629.10194692746
197527187648268149802247209693405400409;171916.34616885093
241005170925789036667791898595595904503;199467.75902053635
247539232104409163657861640451876304710;176685.3629548057
202615412439834095586482453962687156511;163095.52300598894
292921571396805845952761765719774180560;161573.7552367175
102146554643520147196799385145966778108;95813.9820194803
204594591089767708292473470732793468211;176158.85198036648
164465677939480316050438667344105947900;198339.83272188756
313502068069833992081242489791425031266;120241.78521258758
235768787164618217165155438262046263692;121363.28522269649
55482365971527415759968201272640894504;117508.7116107546
274510050161826866069319990064565352379;240292.38383962575
262354354853492426548394391999577075965;132350.92618896777
225178758495725232781682742284966795979;125747.40808691144
204835397801258708635166012232206159069;39816.51962444799
120967717512667959337579062496782760110;175217.1071559192
69384468168979227396597175419708401385;141870.20775258465
172353782416662670206836966071405640207;128077.13204503809
93664377973271838839872435717131202372;84558.20409025332
336962307751087384360720729772151938674;197716.95000926062
223211215527692183328503667521863673491;65710.09335000695
187613432585728730467042277361250283606;159092.56980400803
296796692720149849099945091958444423201;94276.04542326354
296694309736193534514080707751418764951;123897.88524443122
62668871867764030771057639508006689193;109476.56485392779
5831364671951890472547869995277254299;146890.2845957284
263520175526383534143113600685410797656;65919.86150480364
93913047554725302387672925099981219688;184529.5952852298
187792144573873345913492012481628017632;139225.8093069299
77193727270470647613941630346905657311;86887.32767049578
93244863950305285144596145833484120288;133389.44906312317
45554261791996034889771606828002084386;122788.36694028882
145627501098448461286251287367478324636;176001.97064975646
276147028044265022870578596152793055114;206240.2720915915
101810035134786842992753455846496289258;170614.8907990312
323649586881187815567646172577411910445;167935.8289631439
240863300038824173019158558840375415006;144490.00985855595
173259610703588301741742956959056249895;158944.36614521994
210905950392861096479052960836081656317;92437.58412224491
128123573544090055831088190798031307459;99062.24595946488
55331053745102355983166789843999492215;127691.39331926293
48924668154930834035890216021535860354;210483.83624201175
98224473881241589576622027216816442592;72352.01682847201
14607365457941867148801170049009692501;222291.96929891512
167709308386275857976247794371249982492;68501.06726773648
281031027492928380289843540495909878389;132968.99763269187
317149933610832227902185030471313787327;166354.3574898053
111873775427756287979226848974192301259;224042.3763732503
21732850300051998297432811644962009424;123293.19803101056
179559082498078581615567026913696075672;121146.61324109242
256602505649871276722662307659510294211;129624.19385806852
22837704223911865020431001608491555752;146403.52822540596
153159405405938019793662006311248601879;254878.66811371173
68046588578452589891125601598293455313;185362.2349226199
54671517419370338496053937769382791466;238516.1385778469
90733476337379567597363786612760856032;178279.20370740414
74829755756627131841443634317001341736;122242.10563118309
113699792614803396920615618241540403401;162307.3062794201
30936748530163120286385641811335600461;118191.03000391503
286718433484587099650313690594810283594;183512.37892831274
53040905238521430480941937930371515428;206127.24155597837
227799093612016492473942204223898916300;160317.3247079842
105984803437282127547981289078723527950;140897.9457345671
136216515618315479760141515440713508817;186012.34002938605
313923828364562409583774076139412029011;195177.9261997763
256535569668688044055657155972002367305;166548.60510310868
161276830978411174065922231037346740601;89984.03483990552
193023133616328233897351538456231158090;166143.16549830188
4512377955309037570718946592053675659;182541.08559886029
241451673262290873796345276645171664574;111403.2149502558
333137917729421843565229448550132743099;92331.72795401764
1221041602141664073474928881033556208;189504.0513498085
17693043260028121027089293608575874719;172842.37205875394
233874613249501726158359004825126672717;96661.61437999719
29423918183434242527795245203965210040;151147.24966937973
123067147644698118361563184329144169322;125018.37076360779
67576390047220591927881908117280881658;79279.38548567588
336003013146988853800784692458907554574;98029.34800000739
70951099996019165330364593572305503956;170471.43213414415
151224142156186274037047186842294495829;129268.06787385936
146803890080797364411341022309509510264;164049.2737380247
25487128775669594102704570724088844680;182157.666431443
306159349104268798007063272844916813953;105360.9571656879
233291875187806547977182734749322121862;157473.62394983642
103649543423223076863255553023531795834;89021.25321956976
270419948556221225284557703914504804773;131860.1451431601
153143792449153214053000004836545450892;81772.91228207872
230242894518258571172529839682883252730;162146.31208499198
319099264280577149828280051496192787761;103710.87818439805
146492844261498105735420560399358236019;116793.30599079395
163251387522305411570093471177086938140;116962.82844735334
25300857819109779184345067172438647882;164456.91022546863
55633187676924862681300840783529537689;151607.16587394176
49199423497082223217556870394814374486;98261.36176082683
232357932937097041210389446840660380427;127214.38532086211
179483086047331285983377132760211350903;155256.62314468023
29373031418043196892692294558664390417;138175.69978069584
107534969967686423893345820589020535183;138513.18051413514
120571815096626943750133056908936948271;142734.23282836308
7421158607189639371215373350674206761;174252.25062700218
238931719318297330950784975087797919596;178863.47341142542
202740346843306123820415199475859312431;231491.7452522947
16689349456841037733448425087673613313;230174.94936566765
148012297211569996918246033270198429904;145252.34774947038
128134122255386696428544882265409106446;172257.7236305962
167571214511516832945171208176627612712;161229.07698845095
184011296344462591085710616872611436235;132919.5760002221
169465487970916295739813846274011675806;109714.23502303126
130361622420383463631320628394717003594;117986.90557945138
331939185720524013599255400570283504929;180201.2933966968
87569485918088662283183271922738488516;235040.5592272816
230770798992268501450776463003194639732;260585.97817976482
267366593531094671806032177970423243545;60249.62824535501
199926103285675930644982006459416881508;157627.9441698416
266968967193173347503176998725646076891;149352.88648174313
167826333249432716075387587663476830642;89132.00514251474
108079317452072310552947425358187509795;96842.01066578932
9168411426075452458185969563102169587;106031.83398851287
220379336042208157890174508853219985932;141544.0386305423
85409792209302072958295631370822171481;109871.95268168069
108315930477246960256898885070132765549;144344.88557980472
138178784399745546903000249739742628317;168579.45004558074
109448753225848176241892743310724339979;171213.3684235245
48101656465622908930780775584338307218;334193.0383489629
232801260678107817119662434103089539368;76433.93131554063
112833514130234775896592581776665798909;191881.86027084175
9384820527271037871381619236739389861;101054.95541878392
315097976795297949477277736372802455645;165450.72743679368
312987999748196768585101910704287518542;111852.16657166548
283651273349744897088542597613004918027;82821.2987812905
191707011347213468997511459845389328772;212211.76727589735
106126552952767148144530241726666260248;167427.86941969345
262257703451875066796956509815234366525;179599.74252302755
255899024359694569239113092815148643067;103201.86758221546
114163801675410359107519624300502244902;145016.1206013831
301845691767161820288502742698662503795;171081.18648345556
92399079994829498252553662280447550917;181538.98852944945
158804745485988047989860050863828343572;109307.06889732041
318699126633889037088666172336291942624;202199.31054051316
297113933456367162152615096919381931216;239219.44275001634
200474866821927106545646287488808154750;142329.65399287562
223364885293845944023077962389108782322;131152.69261732762
324259604829407840034702555074969608284;140131.16977448322
304251078569827531719315443927824180532;132736.0391575875
85937733805633898752021913054308068083;190853.91714508712
108988859207308663542987611483639159746;128931.42933789823
47848824771395338822774077770152379022;128618.9093509564
262530606945227352928297373721306909095;166143.89437651512
85655886151670580390594330040409894715;178456.74418838456
298184819601131827432255644952446151139;305906.1545403521
95408789758622402538585804660216291413;93356.03492371633
122922019966644222202211091240044218095;142368.3926406384
6183578569648095484412718463440995947;95027.09981690293
274289386281548429745922021350086948492;181630.57529281414
34726844729402804128730979944393175105;123360.92855059305
84586487247906666871938532911179156985;127829.5870703387
120720460409397920123702648540262031826;179888.76974470142
177428445547268755903878606004149437457;90973.26431834456
115727112823962086715150476270670577224;143741.6686396987
339528554109159399082023803339182894416;190862.4726356558
112278505536089834610003192301155278804;61271.667862330476
150655854973961180217246925576293399359;142046.22118302944
205140978981549998314456055277617950113;338334.47983171133
143222924043442198672515275261268840852;29029.80802193108
222242097176001330821166420256776320110;213217.9789041939
185476235461315152883459846018078939215;170103.34648365277
24794255420283459042556305910004824666;183928.48440956447
170386853337925700376054620257950480449;145489.60847199036
89599337796887808678188089542023955663;130994.56592839852
132628385969591720084437515617436345258;142773.2081898404
209256260831814267858812755372744724120;209793.1356739445
299146289036887060771322345088475321603;127967.88288476208
92140014150081803186089534965577345234;167330.33103954702
226355025621852547584556966612186353329;185518.3111529324
111623792219171615574882803767741582070;119732.29625301583
46237632461759844965282080433067697831;115187.78274174668
61695533361580951386408461686939254088;188914.63035111644
117251161372699306098820073617300301321;124515.787996867
162614583266159708266060544483628565702;104389.45702280343
18256075536139580588971282656211823044;94450.90198533118
62654592931377320017541022105734341203;187994.27045447446
134202830665590339886104045100211910585;244687.57936656006
21466350819012893278873017601774573473;59543.726725227534
197898324935814690760476782890500989679;162908.59391970324
218822826497051928064213202937899447261;92375.95804508457
192658336119531627258676196031085516123;128223.12209146033
223774110559714138774010498697179442824;116257.65568554468
15249136929818490067287455981620239864;230559.24983516603
130656210153993294370526814910713193064;134253.3272474147
166391612744862182994035048026354720642;203954.82404771209
280509122589601939716717203643713325254;139892.2495095677
50223846429254930232117360429159322266;94653.05066052247
43925799629666704047178916587341580228;230859.0639958234
337502497904050294645895317224982883125;48450.72526520514
288295058279943284835951085101241297491;179812.7031396469
280534277282576185484996327752707755697;129765.6877103925
258119514855432888420937880472534243207;58303.987568149576
9772834812601520113189408874212276295;256308.17812405233
66220066710315663565407281725948002612;179152.40581209894
110727436952411206226008905770428374199;167367.51350473866
327459637510857203580281319398736411093;119488.14372383742
180902441541917081439197762689970056157;183562.50931069508
195646360202006788061140201502351849360;119630.3114017243
10984307821242410646630392008348020221;148986.7212115553
76885141875662922763960223233735311473;86282.38758204444
55137005805746570514574168127221219837;94603.3816143074
